name_of_img,labels
Muscicapa_tessmanni_1_M_Back.png,"[0, 0, 94, 5, 0, 0, 0, 0, 0]"
Muscicapa_tessmanni_3_M_Back.png,"[0, 0, 94, 5, 0, 0, 0, 0, 0]"
Criniger_chloronotus_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Criniger_chloronotus_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Criniger_chloronotus_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Criniger_chloronotus_5_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Icterus_cucullatus_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Lonchura_punctulata_6_F_Back.png,"[0, 2, 86, 8, 0, 0, 0, 3, 0]"
Lonchura_punctulata_4_F_Back.png,"[0, 2, 86, 8, 0, 0, 0, 3, 0]"
Lonchura_punctulata_5_F_Back.png,"[0, 2, 86, 8, 0, 0, 0, 3, 0]"
Lonchura_punctulata_3_M_Back.png,"[0, 2, 86, 8, 0, 0, 0, 3, 0]"
Turdus_ludoviciae_3_M_Back.png,"[0, 0, 5, 94, 0, 0, 0, 0, 0]"
Turdus_ludoviciae_6_F_Back.png,"[0, 0, 5, 94, 0, 0, 0, 0, 0]"
Turdus_ludoviciae_5_F_Back.png,"[0, 0, 5, 94, 0, 0, 0, 0, 0]"
Turdus_ludoviciae_1_M_Back.png,"[0, 0, 5, 94, 0, 0, 0, 0, 0]"
Dicaeum_ignipectus_6_F_Back.png,"[0, 0, 93, 6, 0, 0, 0, 0, 0]"
Dicaeum_ignipectus_1_M_Back.png,"[0, 0, 93, 6, 0, 0, 0, 0, 0]"
Cisticola_brachypterus_5_F_Back.png,"[0, 0, 37, 4, 0, 56, 0, 1, 0]"
Eremomela_pusilla_6_F_Back.png,"[0, 3, 14, 0, 0, 81, 0, 0, 0]"
Eremomela_pusilla_1_M_Back.png,"[0, 3, 14, 0, 0, 81, 0, 0, 0]"
Eremomela_pusilla_4_F_Back.png,"[0, 3, 14, 0, 0, 81, 0, 0, 0]"
Kenopia_striata_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Kenopia_striata_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Zosterops_japonicus_5_F_Back.png,"[0, 0, 93, 7, 0, 0, 0, 0, 0]"
Zosterops_japonicus_4_F_Back.png,"[0, 0, 93, 7, 0, 0, 0, 0, 0]"
Iole_olivacea_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Iole_olivacea_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Iole_olivacea_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Asthenes_modesta_1_M_Back.png,"[0, 31, 0, 36, 0, 0, 0, 0, 31]"
Asthenes_modesta_2_M_Back.png,"[0, 31, 0, 36, 0, 0, 0, 0, 31]"
Sclerurus_rufigularis_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Sclerurus_rufigularis_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Sclerurus_rufigularis_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Garrulax_subunicolor_2_M_Back.png,"[0, 0, 93, 6, 0, 0, 0, 0, 0]"
Garrulax_subunicolor_6_F_Back.png,"[0, 0, 93, 6, 0, 0, 0, 0, 0]"
Garrulax_subunicolor_1_M_Back.png,"[0, 0, 93, 6, 0, 0, 0, 0, 0]"
Pitta_versicolor_3_F_Back.png,"[0, 0, 94, 5, 0, 0, 0, 0, 0]"
Pitta_versicolor_2_M_Back.png,"[0, 0, 94, 5, 0, 0, 0, 0, 0]"
Stachyris_rufifrons_1_M_Back.png,"[0, 0, 94, 5, 0, 0, 0, 0, 0]"
Stachyris_rufifrons_4_F_Back.png,"[0, 0, 94, 5, 0, 0, 0, 0, 0]"
Atlapetes_fulviceps_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Atlapetes_fulviceps_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Atlapetes_fulviceps_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Aimophila_mystacalis_5_F_Back.png,"[0, 0, 0, 100, 0, 0, 0, 0, 0]"
Aimophila_mystacalis_3_M_Back.png,"[0, 0, 0, 100, 0, 0, 0, 0, 0]"
Aimophila_mystacalis_1_M_Back.png,"[0, 0, 0, 100, 0, 0, 0, 0, 0]"
Chloropsis_jerdoni_6_F_Back.png,"[0, 0, 94, 0, 0, 0, 0, 5, 0]"
Chloropsis_jerdoni_3_M_Back.png,"[0, 0, 94, 0, 0, 0, 0, 5, 0]"
Chloropsis_jerdoni_4_F_Back.png,"[0, 0, 94, 0, 0, 0, 0, 5, 0]"
Loxipasser_anoxanthus_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Nectarinia_minima_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Nectarinia_minima_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Myiodynastes_luteiventris_1_M_Back.png,"[0, 0, 96, 0, 0, 0, 0, 3, 0]"
Myiodynastes_luteiventris_5_F_Back.png,"[0, 0, 96, 0, 0, 0, 0, 3, 0]"
Myiodynastes_luteiventris_2_M_Back.png,"[0, 0, 96, 0, 0, 0, 0, 3, 0]"
Myiodynastes_luteiventris_3_M_Back.png,"[0, 0, 96, 0, 0, 0, 0, 3, 0]"
Myiodynastes_luteiventris_6_F_Back.png,"[0, 0, 96, 0, 0, 0, 0, 3, 0]"
Turdoides_plebejus_4_F_Back.png,"[0, 5, 19, 2, 0, 72, 0, 0, 0]"
Turdoides_plebejus_1_M_Back.png,"[0, 5, 19, 2, 0, 72, 0, 0, 0]"
Corvus_imparatus_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Corvus_imparatus_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Pitohui_dichrous_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Pitohui_dichrous_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Dendrocitta_leucogastra_5_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Dendrocitta_leucogastra_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Myzomela_chloroptera_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Bradypterus_carpalis_1_M_Back.png,"[0, 0, 0, 0, 0, 0, 0, 100, 0]"
Bradypterus_carpalis_3_F_Back.png,"[0, 0, 0, 0, 0, 0, 0, 100, 0]"
Uraeginthus_ianthinogaster_6_F_Back.png,"[0, 0, 0, 100, 0, 0, 0, 0, 0]"
Uraeginthus_ianthinogaster_3_M_Back.png,"[0, 0, 0, 100, 0, 0, 0, 0, 0]"
Uraeginthus_ianthinogaster_4_F_Back.png,"[0, 0, 0, 100, 0, 0, 0, 0, 0]"
Uraeginthus_ianthinogaster_5_F_Back.png,"[0, 0, 0, 100, 0, 0, 0, 0, 0]"
Uraeginthus_ianthinogaster_2_M_Back.png,"[0, 0, 0, 100, 0, 0, 0, 0, 0]"
Prinia_subflava_5_F_Back.png,"[0, 7, 26, 4, 0, 61, 0, 0, 0]"
Prinia_subflava_1_M_Back.png,"[0, 7, 26, 4, 0, 61, 0, 0, 0]"
Pomatorhinus_montanus_5_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Pomatorhinus_montanus_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Pomatorhinus_montanus_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Hylophylax_naevius_5_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Hylophylax_naevius_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Hylophylax_naevius_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Hylophylax_naevius_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Motacilla_flaviventris_3_M_Back.png,"[4, 14, 0, 0, 0, 0, 0, 81, 0]"
Carpodacus_cassinii_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Carpodacus_cassinii_5_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Carpodacus_cassinii_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Carpodacus_cassinii_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Phyllastrephus_strepitans_1_M_Back.png,"[0, 0, 4, 22, 0, 72, 0, 0, 0]"
Phyllastrephus_strepitans_3_M_Back.png,"[0, 0, 4, 22, 0, 72, 0, 0, 0]"
Phyllastrephus_strepitans_2_M_Back.png,"[0, 0, 4, 22, 0, 72, 0, 0, 0]"
Phyllastrephus_strepitans_5_F_Back.png,"[0, 0, 4, 22, 0, 72, 0, 0, 0]"
Phylloscopus_umbrovirens_4_F_Back.png,"[0, 0, 46, 54, 0, 0, 0, 0, 0]"
Phylloscopus_umbrovirens_2_M_Back.png,"[0, 0, 46, 54, 0, 0, 0, 0, 0]"
Cisticola_haesitatus_2_M_Back.png,"[0, 0, 0, 100, 0, 0, 0, 0, 0]"
Cisticola_haesitatus_4_F_Back.png,"[0, 0, 0, 100, 0, 0, 0, 0, 0]"
Cranioleuca_sulphurifera_6_F_Back.png,"[0, 0, 0, 47, 0, 0, 0, 52, 0]"
Cranioleuca_sulphurifera_2_M_Back.png,"[0, 0, 0, 47, 0, 0, 0, 52, 0]"
Cranioleuca_sulphurifera_3_M_Back.png,"[0, 0, 0, 47, 0, 0, 0, 52, 0]"
Humblotia_flavirostris_2_M_Back.png,"[0, 0, 92, 7, 0, 0, 0, 0, 0]"
Coracina_papuensis_3_M_Back.png,"[0, 0, 48, 0, 0, 51, 0, 0, 0]"
Coracina_papuensis_2_M_Back.png,"[0, 0, 48, 0, 0, 51, 0, 0, 0]"
Coracina_papuensis_1_M_Back.png,"[0, 0, 48, 0, 0, 51, 0, 0, 0]"
Coracina_papuensis_5_F_Back.png,"[0, 0, 48, 0, 0, 51, 0, 0, 0]"
Passerella_iliaca_2_M_Back.png,"[0, 0, 67, 32, 0, 0, 0, 0, 0]"
Passerella_iliaca_1_M_Back.png,"[0, 0, 67, 32, 0, 0, 0, 0, 0]"
Passerella_iliaca_3_M_Back.png,"[0, 0, 67, 32, 0, 0, 0, 0, 0]"
Tangara_rufigula_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Tangara_rufigula_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Tangara_rufigula_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Tangara_rufigula_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Eminia_lepida_1_M_Back.png,"[0, 0, 58, 32, 0, 0, 0, 8, 0]"
Eminia_lepida_3_M_Back.png,"[0, 0, 58, 32, 0, 0, 0, 8, 0]"
Eminia_lepida_2_M_Back.png,"[0, 0, 58, 32, 0, 0, 0, 8, 0]"
Eminia_lepida_4_F_Back.png,"[0, 0, 58, 32, 0, 0, 0, 8, 0]"
Eminia_lepida_6_F_Back.png,"[0, 0, 58, 32, 0, 0, 0, 8, 0]"
Myiophobus_flavicans_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Myiophobus_flavicans_5_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Myiophobus_flavicans_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Myiophobus_flavicans_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Nectarinia_bouvieri_3_M_Back.png,"[0, 0, 53, 3, 0, 42, 0, 0, 0]"
Nectarinia_bouvieri_4_F_Back.png,"[0, 0, 53, 3, 0, 42, 0, 0, 0]"
Chasiempis_sandwichensis_3_M_Back.png,"[0, 0, 79, 21, 0, 0, 0, 0, 0]"
Chasiempis_sandwichensis_2_M_Back.png,"[0, 0, 79, 21, 0, 0, 0, 0, 0]"
Chasiempis_sandwichensis_4_F_Back.png,"[0, 0, 79, 21, 0, 0, 0, 0, 0]"
Chasiempis_sandwichensis_1_M_Back.png,"[0, 0, 79, 21, 0, 0, 0, 0, 0]"
Certhia_brachydactyla_4_F_Back.png,"[0, 0, 60, 40, 0, 0, 0, 0, 0]"
Certhia_brachydactyla_1_M_Back.png,"[0, 0, 60, 40, 0, 0, 0, 0, 0]"
Spermophaga_haematina_3_M_Back.png,"[0, 0, 94, 5, 0, 0, 0, 0, 0]"
Cacicus_haemorrhous_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Vidua_raricola_1_M_Back.png,"[0, 23, 0, 0, 0, 0, 0, 76, 0]"
Hypocnemis_peruviana_6_F_Back.png,"[0, 0, 98, 0, 0, 0, 0, 1, 0]"
Hypocnemis_peruviana_2_M_Back.png,"[0, 0, 98, 0, 0, 0, 0, 1, 0]"
Limnothlypis_swainsonii_6_F_Back.png,"[0, 0, 55, 32, 0, 0, 0, 12, 0]"
Limnothlypis_swainsonii_5_F_Back.png,"[0, 0, 55, 32, 0, 0, 0, 12, 0]"
Apalis_chariessa_5_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Apalis_chariessa_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Corvus_frugilegus_4_F_Back.png,"[0, 41, 58, 0, 0, 0, 0, 0, 0]"
Corvus_frugilegus_6_F_Back.png,"[0, 41, 58, 0, 0, 0, 0, 0, 0]"
Rhipidura_leucothorax_3_M_Back.png,"[0, 0, 96, 2, 0, 0, 0, 1, 0]"
Rhipidura_leucothorax_5_F_Back.png,"[0, 0, 96, 2, 0, 0, 0, 1, 0]"
Rhipidura_leucothorax_1_M_Back.png,"[0, 0, 96, 2, 0, 0, 0, 1, 0]"
Cinclosoma_cinnamomeum_3_M_Back.png,"[0, 87, 0, 12, 0, 0, 0, 0, 0]"
Cinclosoma_cinnamomeum_4_F_Back.png,"[0, 87, 0, 12, 0, 0, 0, 0, 0]"
Cinclosoma_cinnamomeum_6_F_Back.png,"[0, 87, 0, 12, 0, 0, 0, 0, 0]"
Cinclosoma_cinnamomeum_1_M_Back.png,"[0, 87, 0, 12, 0, 0, 0, 0, 0]"
Dasycrotapha_speciosa_3_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Schetba_rufa_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Schetba_rufa_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Strophocincla_fairbanki_6_F_Back.png,"[0, 0, 0, 100, 0, 0, 0, 0, 0]"
Strophocincla_fairbanki_3_M_Back.png,"[0, 0, 0, 100, 0, 0, 0, 0, 0]"
Strophocincla_fairbanki_5_F_Back.png,"[0, 0, 0, 100, 0, 0, 0, 0, 0]"
Strophocincla_fairbanki_4_F_Back.png,"[0, 0, 0, 100, 0, 0, 0, 0, 0]"
Leptasthenura_platensis_6_F_Back.png,"[0, 0, 34, 65, 0, 0, 0, 0, 0]"
Leptasthenura_platensis_2_M_Back.png,"[0, 0, 34, 65, 0, 0, 0, 0, 0]"
Paradoxornis_margaritae_1_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Pericrocotus_flammeus_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Pericrocotus_flammeus_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Pericrocotus_flammeus_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Corvus_validus_2_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Perisoreus_internigrans_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Carpodacus_rodochroa_2_M_Back.png,"[0, 20, 68, 11, 0, 0, 0, 0, 0]"
Carpodacus_rodochroa_1_M_Back.png,"[0, 20, 68, 11, 0, 0, 0, 0, 0]"
Carpodacus_rodochroa_6_F_Back.png,"[0, 20, 68, 11, 0, 0, 0, 0, 0]"
Carpodacus_rodochroa_4_F_Back.png,"[0, 20, 68, 11, 0, 0, 0, 0, 0]"
Parus_semilarvatus_4_F_Back.png,"[0, 0, 77, 23, 0, 0, 0, 0, 0]"
Parus_semilarvatus_2_M_Back.png,"[0, 0, 77, 23, 0, 0, 0, 0, 0]"
Macronyx_aurantiigula_5_F_Back.png,"[0, 2, 0, 0, 0, 97, 0, 0, 0]"
Grallaria_hypoleuca_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Muscicapa_dauurica_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Muscicapa_dauurica_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Muscicapa_dauurica_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Muscicapa_dauurica_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Serinus_symonsi_1_M_Back.png,"[0, 96, 0, 3, 0, 0, 0, 0, 0]"
Serinus_symonsi_2_M_Back.png,"[0, 96, 0, 3, 0, 0, 0, 0, 0]"
Prunella_rubeculoides_4_F_Back.png,"[0, 0, 0, 20, 0, 0, 0, 2, 77]"
Prunella_rubeculoides_5_F_Back.png,"[0, 0, 0, 20, 0, 0, 0, 2, 77]"
Nectarinia_coccinigaster_4_F_Back.png,"[0, 0, 49, 3, 0, 47, 0, 0, 0]"
Nectarinia_coccinigaster_5_F_Back.png,"[0, 0, 49, 3, 0, 47, 0, 0, 0]"
Cinclodes_oustaleti_2_M_Back.png,"[0, 35, 0, 0, 0, 0, 0, 7, 56]"
Cinclodes_oustaleti_3_M_Back.png,"[0, 35, 0, 0, 0, 0, 0, 7, 56]"
Catamblyrhynchus_diadema_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Catamblyrhynchus_diadema_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Catamblyrhynchus_diadema_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Catamblyrhynchus_diadema_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Catamblyrhynchus_diadema_5_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Catamblyrhynchus_diadema_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Alcippe_peracensis_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Alcippe_peracensis_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Ptilogonys_caudatus_4_F_Back.png,"[0, 0, 93, 6, 0, 0, 0, 0, 0]"
Ptilogonys_caudatus_3_M_Back.png,"[0, 0, 93, 6, 0, 0, 0, 0, 0]"
Antilophia_galeata_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Antilophia_galeata_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Antilophia_galeata_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Antilophia_galeata_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Hippolais_opaca_3_M_Back.png,"[0, 0, 6, 93, 0, 0, 0, 0, 0]"
Hippolais_opaca_1_M_Back.png,"[0, 0, 6, 93, 0, 0, 0, 0, 0]"
Hippolais_opaca_4_F_Back.png,"[0, 0, 6, 93, 0, 0, 0, 0, 0]"
Hippolais_opaca_2_M_Back.png,"[0, 0, 6, 93, 0, 0, 0, 0, 0]"
Hippolais_opaca_5_F_Back.png,"[0, 0, 6, 93, 0, 0, 0, 0, 0]"
Polioptila_nigriceps_5_F_Back.png,"[0, 0, 71, 28, 0, 0, 0, 0, 0]"
Ergaticus_ruber_5_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Ergaticus_ruber_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Ergaticus_ruber_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Ergaticus_ruber_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Ergaticus_ruber_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Xolmis_irupero_6_F_Back.png,"[0, 0, 0, 14, 0, 79, 0, 6, 0]"
Xolmis_irupero_5_F_Back.png,"[0, 0, 0, 14, 0, 79, 0, 6, 0]"
Xolmis_irupero_2_M_Back.png,"[0, 0, 0, 14, 0, 79, 0, 6, 0]"
Montifringilla_theresae_3_F_Back.png,"[0, 0, 0, 3, 0, 0, 0, 0, 96]"
Montifringilla_theresae_2_M_Back.png,"[0, 0, 0, 3, 0, 0, 0, 0, 96]"
Arremonops_rufivirgatus_3_M_Back.png,"[0, 0, 91, 8, 0, 0, 0, 0, 0]"
Arremonops_rufivirgatus_2_M_Back.png,"[0, 0, 91, 8, 0, 0, 0, 0, 0]"
Arremonops_rufivirgatus_1_M_Back.png,"[0, 0, 91, 8, 0, 0, 0, 0, 0]"
Seicercus_soror_5_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Seicercus_soror_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Seicercus_soror_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Seicercus_soror_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Turdinus_atrigularis_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Turdinus_atrigularis_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Turdinus_atrigularis_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Zosterops_mouroniensis_3_M_Back.png,"[0, 0, 0, 100, 0, 0, 0, 0, 0]"
Zosterops_mouroniensis_5_F_Back.png,"[0, 0, 0, 100, 0, 0, 0, 0, 0]"
Zosterops_mouroniensis_4_F_Back.png,"[0, 0, 0, 100, 0, 0, 0, 0, 0]"
Zosterops_mouroniensis_2_M_Back.png,"[0, 0, 0, 100, 0, 0, 0, 0, 0]"
Pycnonotus_atriceps_4_F_Back.png,"[0, 0, 92, 6, 0, 0, 0, 0, 0]"
Pycnonotus_atriceps_1_M_Back.png,"[0, 0, 92, 6, 0, 0, 0, 0, 0]"
Bleda_canicapillus_4_F_Back.png,"[0, 0, 36, 10, 0, 52, 0, 0, 0]"
Bleda_canicapillus_6_F_Back.png,"[0, 0, 36, 10, 0, 52, 0, 0, 0]"
Heleia_crassirostris_4_F_Back.png,"[0, 0, 94, 5, 0, 0, 0, 0, 0]"
Heleia_crassirostris_1_M_Back.png,"[0, 0, 94, 5, 0, 0, 0, 0, 0]"
Anthreptes_anchietae_1_M_Back.png,"[0, 0, 0, 0, 0, 100, 0, 0, 0]"
Kupeornis_gilberti_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Kupeornis_gilberti_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Phyllolais_pulchella_2_M_Back.png,"[0, 0, 9, 6, 0, 83, 0, 0, 0]"
Phyllolais_pulchella_5_F_Back.png,"[0, 0, 9, 6, 0, 83, 0, 0, 0]"
Catharus_ustulatus_2_M_Back.png,"[0, 0, 77, 15, 0, 0, 0, 3, 3]"
Catharus_ustulatus_4_F_Back.png,"[0, 0, 77, 15, 0, 0, 0, 3, 3]"
Xanthotis_provocator_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Xanthotis_provocator_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Pezopetes_capitalis_5_F_Back.png,"[0, 0, 95, 4, 0, 0, 0, 0, 0]"
Pezopetes_capitalis_2_M_Back.png,"[0, 0, 95, 4, 0, 0, 0, 0, 0]"
Pezopetes_capitalis_4_F_Back.png,"[0, 0, 95, 4, 0, 0, 0, 0, 0]"
Loxops_caeruleirostris_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Loxops_caeruleirostris_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Mirafra_cheniana_4_F_Back.png,"[0, 100, 0, 0, 0, 0, 0, 0, 0]"
Mirafra_cheniana_5_F_Back.png,"[0, 100, 0, 0, 0, 0, 0, 0, 0]"
Mirafra_cheniana_2_M_Back.png,"[0, 100, 0, 0, 0, 0, 0, 0, 0]"
Laniarius_brauni_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Pygochelidon_cyanoleuca_5_F_Back.png,"[0, 100, 0, 0, 0, 0, 0, 0, 0]"
Pygochelidon_cyanoleuca_1_M_Back.png,"[0, 100, 0, 0, 0, 0, 0, 0, 0]"
Conirostrum_bicolor_3_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Conirostrum_bicolor_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Conirostrum_bicolor_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Conirostrum_bicolor_5_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Conirostrum_bicolor_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Garrulax_maesi_5_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Garrulax_maesi_6_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Perissocephalus_tricolor_4_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Perissocephalus_tricolor_1_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Progne_subis_3_M_Back.png,"[0, 0, 79, 13, 0, 0, 0, 7, 0]"
Progne_subis_1_M_Back.png,"[0, 0, 79, 13, 0, 0, 0, 7, 0]"
Progne_subis_5_F_Back.png,"[0, 0, 79, 13, 0, 0, 0, 7, 0]"
Parus_superciliosus_4_F_Back.png,"[0, 0, 64, 35, 0, 0, 0, 0, 0]"
Zosterops_xanthochroa_5_F_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Zosterops_xanthochroa_2_M_Back.png,"[0, 0, 100, 0, 0, 0, 0, 0, 0]"
Saxicoloides_fulicatus_5_F_Back.png,"[0, 0, 0, 84, 0, 0, 0, 0, 15]"
Saxicoloides_fulicatus_1_M_Back.png,"[0, 0, 0, 84, 0, 0, 0, 0, 15]"
Dendroica_palmarum_6_F_Back.png,"[0, 9, 28, 37, 0, 0, 0, 24, 0]"
Dendroica_palmarum_5_F_Back.png,"[0, 9, 28, 37, 0, 0, 0, 24, 0]"
Dendroica_palmarum_4_F_Back.png,"[0, 9, 28, 37, 0, 0, 0, 24, 0]"
Nectarinia_afra_2_M_Back.png,"[0, 59, 6, 9, 0, 23, 0, 0, 0]"
Nectarinia_afra_1_M_Back.png,"[0, 59, 6, 9, 0, 23, 0, 0, 0]"
Turdus_cardis_1_M_Back.png,"[0, 0, 95, 0, 0, 0, 0, 4, 0]"
Turdus_cardis_4_F_Back.png,"[0, 0, 95, 0, 0, 0, 0, 4, 0]"
